regime,rep,n,memory,order,noise_sd,oracle_vwk_mse,empirical_vwk_mse,wiener_mse,monomial_ls_mse,huber_mse,wiener_oracle_ratio,wiener_empirical_ratio,empirical_oracle_ratio,oracle_coef_rmse
symmetric_contaminated,8,1200,3,2,0.25,0.03259062888001313,0.010988237705605055,0.032590628880013385,0.000773364906142995,0.000742545659693693,1.0000000000000078,2.9659559388116477,0.33715942536916854,0.06229509138207696
symmetric_contaminated,9,1200,3,2,0.25,0.04750227378686747,0.021418171292212178,0.047502273786867395,0.0004236259657711994,0.0004458227035726192,0.9999999999999984,2.2178491869723542,0.45088728569733155,0.0727663843114187
symmetric_contaminated,10,1200,3,2,0.25,0.25789630409193476,0.05513387662928136,0.25789630409193715,0.0008564470036193371,0.0007877705980342006,1.0000000000000093,4.677637776607378,0.21378312040341324,0.12419459713089027
symmetric_contaminated,11,1200,3,2,0.25,0.09538088645480006,0.07926454788507138,0.09538088645480002,0.0005247462898070694,0.00031686378976602023,0.9999999999999996,1.2033234150669265,0.8310317803833158,0.09657652956721206
symmetric_contaminated,12,1200,3,2,0.25,0.15637072254699072,0.035869496159130265,0.15637072254699078,0.00034379911219127335,0.0003339186574256957,1.0000000000000004,4.359434597388065,0.2293875450268587,0.14346244383202944
symmetric_contaminated,13,1200,3,2,0.25,0.016532495094913283,0.012075814670106048,0.016532495094913287,0.0006744006514758194,0.0006938085085718463,1.0000000000000002,1.3690583655477797,0.7304290490200438,0.03951835038943364
symmetric_contaminated,14,1200,3,2,0.25,0.0938053234053279,0.0606703684895027,0.0938053234053278,0.0008351246466119203,0.000855910848702833,0.9999999999999988,1.546147250144989,0.6467689283192298,0.1335120559998881
symmetric_contaminated,15,1200,3,2,0.25,0.05292744012390415,0.03590731423555128,0.052927440123904046,0.0005993097556159877,0.0005537461852572399,0.999999999999998,1.4740016414678376,0.6784252960561019,0.10088420973011067
symmetric_contaminated,16,1200,3,2,0.25,0.01689307074680575,0.009410920486041835,0.016893070746805912,0.0005552346053826373,0.000556303469328637,1.0000000000000095,1.7950497798660092,0.5570876146257372,0.04461692893706025
symmetric_contaminated,17,1200,3,2,0.25,0.11681857597815207,0.13144257676809165,0.11681857597815251,0.0003422038143212072,0.00039679309976270753,1.0000000000000038,0.8887422846575753,1.1251855765873626,0.10352862809996558
symmetric_contaminated,18,1200,3,2,0.25,0.045698596137818626,0.03297935127088584,0.045698596137818605,0.0005919354626778303,0.0006951204837580082,0.9999999999999996,1.385672985573895,0.7216709933807623,0.06888620784612419
symmetric_contaminated,19,1200,3,2,0.25,0.07537861667637416,0.01783947903524603,0.07537861667637397,0.0004366340932932327,0.0004546685604949521,0.9999999999999974,4.225382172172518,0.23666498301284744,0.091548643812632
symmetric_contaminated,20,1200,3,2,0.25,0.22949840385859074,0.13367898166997447,0.22949840385859183,0.0003469154884251975,0.0003997514295986105,1.0000000000000047,1.7167874933785443,0.5824832740551128,0.1328388541492216
symmetric_contaminated,21,1200,3,2,0.25,0.03669874107857331,0.039343035435927355,0.036698741078573495,0.0003762114838460587,0.0003549214699158075,1.000000000000005,0.932788755924533,1.0720540890406165,0.060776058931389626
symmetric_contaminated,22,1200,3,2,0.25,0.20372524623600852,0.20123213086775757,0.20372524623600927,0.00061882898226429,0.0007725025048404349,1.0000000000000038,1.0123892509486474,0.9877623641923948,0.11890488155300108
symmetric_contaminated,23,1200,3,2,0.25,0.5075717719117309,0.27344475298350235,0.5075717719117308,0.00014582162401791912,0.00015957387975913356,0.9999999999999998,1.8562132437127215,0.5387312063348071,0.16333537582979699
symmetric_contaminated,24,1200,3,2,0.25,0.019064495872533796,0.01694974688639372,0.019064495872533838,0.0004141402832769181,0.0004787444844869384,1.0000000000000022,1.1247658151071103,0.8890739623916941,0.04974879606360194
symmetric_contaminated,25,1200,3,2,0.25,0.10977025936603893,0.08091067376034299,0.10977025936603926,0.001070816176062516,0.001110534848109552,1.000000000000003,1.3566845295489471,0.7370910320120405,0.102971950738703
symmetric_contaminated,26,1200,3,2,0.25,0.04304170646559372,0.05231780444376111,0.043041706465593715,0.0004438946419267418,0.00046738457750419854,0.9999999999999999,0.8226971090092531,1.215514177756461,0.07222084351422733
symmetric_contaminated,27,1200,3,2,0.25,0.02423921246399014,0.014004969916973706,0.024239212463990308,0.000559665925123834,0.0006690299506054802,1.0000000000000069,1.7307579100625508,0.5777815569618666,0.05140799770871052
symmetric_contaminated,28,1200,3,2,0.25,0.010098161123765504,0.014260016175608197,0.010098161123765504,0.00045755528152239763,0.00044701185211948807,1.0,0.7081451380846567,1.4121398936731144,0.031130382603569106
symmetric_contaminated,29,1200,3,2,0.25,0.5521944873328879,0.4506332959325647,0.5521944873328889,0.00029575797457425675,0.0003096878305630388,1.0000000000000018,1.2253743616306647,0.8160771363530518,0.18844463295273786
symmetric_contaminated,30,1200,3,2,0.25,0.054958772955733384,0.04383115793411323,0.0549587729557333,0.00036103594839684446,0.00035402399581360483,0.9999999999999984,1.2538745391656558,0.7975279573548174,0.08063148738453167
symmetric_contaminated,31,1200,3,2,0.25,0.09969129725603564,0.06437035562854984,0.09969129725603573,0.00040126620451610815,0.0005243752378625618,1.0000000000000009,1.548714408714874,0.6456968401487287,0.1108719904763873
symmetric_contaminated,32,1200,3,2,0.25,0.00642940285148788,0.0049428930448190385,0.00642940285148788,0.0007610066775385256,0.0008555774957364247,1.0,1.3007367938553611,0.7687950434891732,0.026962424350363296
symmetric_contaminated,33,1200,3,2,0.25,0.10878183498072411,0.09358785813286719,0.10878183498072408,0.00026719648409832087,0.00027540771495597813,0.9999999999999998,1.1623498726329,0.8603261578502582,0.09386449344120014
symmetric_contaminated,34,1200,3,2,0.25,0.02477176975579037,0.0076199784510726605,0.024771769755790367,0.00038922394221715614,0.00047828881083711034,0.9999999999999999,3.2508976127489255,0.3076073500679741,0.05746826144259029
symmetric_contaminated,35,1200,3,2,0.25,0.09201494418327356,0.11193520463770243,0.09201494418327416,0.0009586279120353631,0.0009095122149415017,1.0000000000000064,0.8220375750515343,1.2164894043162389,0.09014733208008092
symmetric_contaminated,36,1200,3,2,0.25,0.3595090443931579,0.278440293074655,0.35950904439315884,0.0004256438891414849,0.0004380066522319691,1.0000000000000027,1.2911530885968712,0.7745014970197902,0.14021336386502067
symmetric_contaminated,37,1200,3,2,0.25,0.16324010440635814,0.036185242790816044,0.16324010440635814,0.0005605876276806032,0.0007381391697441683,1.0,4.511234188755785,0.22166882900747914,0.14012978307646223
symmetric_contaminated,38,1200,3,2,0.25,0.1484575502884896,0.017530478100263116,0.14845755028848984,0.00043274569467145274,0.0004911672213480865,1.0000000000000018,8.468539730599911,0.11808411270559886,0.1119201544052645
symmetric_contaminated,39,1200,3,2,0.25,0.2352774405697667,0.071771259010424,0.23527744056976652,0.0002512762165040997,0.00023881104894152413,0.9999999999999992,3.2781567972159302,0.3050494719621948,0.1524431393468896
